   5.0000,   2.0000,   0.7890,   0.0634,   1.0112,   0.0897,   0.0010,   0.0945, 398.8401
   5.0000,   3.0000,   0.7866,   0.0644,   1.0089,   0.0910,   0.0010,   0.0946, 398.9313
   5.0000,   4.0000,   0.7833,   0.0657,   1.0058,   0.0929,   0.0010,   0.0948, 399.0595
   5.0000,   5.0000,   0.7791,   0.0674,   1.0018,   0.0952,   0.0010,   0.0950, 399.2252
   5.0000,   6.0000,   0.7739,   0.0694,   0.9969,   0.0981,   0.0010,   0.0953, 399.4291
   5.0000,   7.0000,   0.7678,   0.0718,   0.9912,   0.1015,   0.0010,   0.0956, 399.6721
   5.0000,   8.0000,   0.7609,   0.0745,   0.9846,   0.1054,   0.0010,   0.0960, 399.9550
   5.0000,   9.0000,   0.7531,   0.0776,   0.9773,   0.1098,   0.0010,   0.0964, 400.2792
   5.0000,  10.0000,   0.7445,   0.0810,   0.9692,   0.1146,   0.0010,   0.0969, 400.6459
   5.0000,  11.0000,   0.7351,   0.0848,   0.9603,   0.1199,   0.0010,   0.0975, 401.0566
   5.0000,  12.0000,   0.7250,   0.0888,   0.9507,   0.1256,   0.0010,   0.0981, 401.5131
   5.0000,  13.0000,   0.7141,   0.0932,   0.9405,   0.1318,   0.0010,   0.0988, 402.0172
   5.0000,  14.0000,   0.7025,   0.0978,   0.9295,   0.1384,   0.0010,   0.0995, 402.5711
   5.0000,  15.0000,   0.6902,   0.1028,   0.9180,   0.1453,   0.0010,   0.1003, 403.1770
   5.0000,  16.0000,   0.6774,   0.1079,   0.9059,   0.1526,   0.0011,   0.1012, 403.8376
   5.0000,  17.0000,   0.6639,   0.1134,   0.8933,   0.1603,   0.0011,   0.1022, 404.5556
   5.0000,  18.0000,   0.6499,   0.1191,   0.8801,   0.1684,   0.0011,   0.1033, 405.3341
   5.0000,  19.0000,   0.6354,   0.1250,   0.8665,   0.1767,   0.0011,   0.1045, 406.1763
   5.0000,  20.0000,   0.6204,   0.1311,   0.8525,   0.1854,   0.0011,   0.1058, 407.0860
   5.0000,  21.0000,   0.6049,   0.1374,   0.8381,   0.1943,   0.0011,   0.1072, 408.0670
   5.0000,  22.0000,   0.5891,   0.1439,   0.8233,   0.2035,   0.0011,   0.1030, 405.1242
   5.0000,  23.0000,   0.5730,   0.1506,   0.8082,   0.2130,   0.0010,   0.0989, 402.1154
   5.0000,  24.0000,   0.5565,   0.1575,   0.7929,   0.2227,   0.0010,   0.0951, 399.3265
   5.0000,  25.0000,   0.5397,   0.1645,   0.7773,   0.2326,   0.0010,   0.0918, 396.7409
   5.0000,  26.0000,   0.5227,   0.1716,   0.7616,   0.2427,   0.0009,   0.0887, 394.3438
   5.0000,  27.0000,   0.5055,   0.1790,   0.7457,   0.2531,   0.0009,   0.0859, 392.1226
   5.0000,  28.0000,   0.4881,   0.1864,   0.7296,   0.2636,   0.0009,   0.0833, 390.0662
